Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
MAGNESIUM SULFATE IN D5W SOLN 1-5 GM/100ML- % [magnesium sulfate in dextrose],2,MB
MANGANESE CHLORIDE SOLN 0.1 MG/ML [manganese chloride],2,MB
MULTITRACE-4 CONCENTRATE SOLN 0.01-1-0.5-5 MG/ML [trace minerals (cr-cu-mn-zn)],1,MB
NORMAL SALINE FLUSH SOLN 0.9 % [sodium chloride flush],1,MB
PHOSLYRA SOLN 667 MG/5ML [calcium acetate (phosphate binder)],2,
PLASMA-LYTE A SOLN  [electrolyte-a],2,MB
POTASSIUM ACETATE SOLN 2 MEQ/ML [potassium,1,MB
potassium chloride 0.075%/d5w/nacl 0.225% inj .075/.2%,1,MB
potassium chloride crys er tbcr 10 meq,1,
potassium chloride crys er tbcr 20 meq,1,
potassium chloride er cpcr 10 meq,1,
potassium chloride er cpcr 8 meq,1,
POTASSIUM CHLORIDE IN DEXTROSE SOLN 20-5 MEQ/L-% [potassium chloride in dextrose],1,MB
POTASSIUM CHLORIDE IN DEXTROSE SOLN 40-5 MEQ/L-% [potassium chloride in dextrose],1,MB
POTASSIUM CHLORIDE IN NACL SOLN 20-0.45 MEQ/L-% [potassium chloride in nacl],1,MB
POTASSIUM CHLORIDE IN NACL SOLN 20-0.9 MEQ/L-% [potassium chloride in nacl],1,MB
POTASSIUM CHLORIDE IN NACL SOLN 40-0.9 MEQ/L-% [potassium chloride in nacl],1,MB
POTASSIUM CHLORIDE PACK 20 MEQ [potassium chloride],1,
POTASSIUM CHLORIDE SOLN 10 MEQ/100ML [potassium chloride],1,MB
POTASSIUM CHLORIDE SOLN 10 MEQ/50ML [potassium chloride],2,MB
potassium chloride soln 2 meq/ml,1,MB
POTASSIUM CHLORIDE SOLN 20 MEQ/100ML [potassium chloride],1,MB
POTASSIUM CHLORIDE SOLN 20 MEQ/15ML (10%) [potassium chloride],1,
POTASSIUM CHLORIDE SOLN 20 MEQ/50ML [potassium chloride],2,MB
POTASSIUM CHLORIDE SOLN 40 MEQ/100ML [potassium chloride],2,MB
POTASSIUM CHLORIDE SOLN 40 MEQ/15ML (20%) [potassium chloride],1,
potassium phosphate inj 3mm/ml,1,MB
POTASSIUM PHOSPHATES SOLN 45 MMOLE/15ML [potassium phosphates],1,MB
RINGERS SOLN  [ringer's],1,MB
SELENIUM SOLN 40 MCG/ML [selenious acid],2,MB
SODIUM CHLORIDE (PF) SOLN 0.9 % [sodium chloride],1,MB
SODIUM CHLORIDE BACTERIOSTATIC SOLN 0.9 % [bacteriostatic sodium chloride],1,MB
SODIUM CHLORIDE SOLN 0.45 % [sodium chloride],1,MB
SODIUM CHLORIDE SOLN 0.9 % [sodium chloride],1,MB
SODIUM CHLORIDE SOLN 3 % [sodium chloride],1,MB
SODIUM CHLORIDE SOLN 4 MEQ/ML [sodium chloride],1,MB
SODIUM CHLORIDE SOLN 5 % [sodium chloride],1,MB
SODIUM PHOSPHATES SOLN 45 MMOLE/15ML [sodium phosphates (sodium phosphate dibasic & monobasic)],1,MB
TRACE ELEMENTS 4/PEDIATRIC SOLN 1-100-30-500 MCG/ML [trace minerals (cr-cu-mn-zn)],2,MB
ZINC CHLORIDE SOLN 1 MG/ML [zinc chloride],2,MB
ZINC SULFATE SOLN 1 MG/ML [zinc sulfate],2,MB
colchicine-probenecid tabs 0.5-500 mg,1,
probenecid tabs 500 mg,1,
ALDURAZYME SOLN 2.9 MG/5ML [laronidase],4,MB
ARALAST NP SOLR 1000 MG [alpha1-proteinase inhibitor (human)],4,"QL - 30 day(s),MB"
CEREZYME SOLR 400 UNIT [imiglucerase],4,MB
ELAPRASE SOLN 6 MG/3ML [idursulfase],4,"QL - 30 day(s),MB"
ELITEK SOLR 1.5 MG [rasburicase],4,MB
ELITEK SOLR 7.5 MG [rasburicase],4,MB
FABRAZYME SOLR 35 MG [agalsidase beta],4,"QL - 30 day(s),MB"
FABRAZYME SOLR 5 MG [agalsidase beta],4,"QL - 30 day(s),MB"
HYLENEX SOLN 150 UNIT/ML [hyaluronidase human],2,MB
LUMIZYME SOLR 50 MG [alglucosidase alfa],4,"QL - 30 day(s),MB"
NAGLAZYME SOLN 1 MG/ML [galsulfase],4,"QL - 30 day(s),MB"
PROLASTIN-C SOLR 1000 MG [alpha1-proteinase inhibitor (human)],2,"QL - 30 day(s),MB"
PULMOZYME SOLN 1 MG/ML [dornase alfa],4,QL - 30 day(s)
STRENSIQ SOLN 18 MG/0.45ML [asfotase alfa],4,QL - 30 day(s)
STRENSIQ SOLN 28 MG/0.7ML [asfotase alfa],4,QL - 30 day(s)
STRENSIQ SOLN 40 MG/ML [asfotase alfa],4,QL - 30 day(s)
STRENSIQ SOLN 80 MG/0.8ML [asfotase alfa],4,QL - 30 day(s)
VIMIZIM SOLN 5 MG/5ML [elosulfase alfa],4,"QL - 30 day(s),MB"
VORAXAZE SOLR 1000 UNIT [glucarpidase],4,"QL - 30 day(s),MB"
VPRIV SOLR 400 UNIT [velaglucerase alfa],4,MB
bacitracin oint 500 unit/gm,2,
bacitracin-polymyxin b oint 500-10000 unit/gm,1,
chlorhexidine gluconate soln 0.12 %,1,
ciprofloxacin hcl soln 0.3 %,1,
erythromycin oint 5 mg/gm,1,
gatifloxacin soln 0.5 %,1,
[Gentamicin Sulfate (ophth)] GENTAK OINT 0.3 %,1,
gentamicin sulfate soln 0.3 %,1,
MITOSOL KIT 0.2 MG [mitomycin (ophthalmic)],2,
moxifloxacin hcl soln 0.5 %,1,
NATACYN SUSP 5 % [natamycin],2,
neomycin-bacitracin zn-polymyx oint 5-400-10000,1,
neomycin-polymyxin-gramicidin soln 1.75-10000- .025,1,
[Neomycin-polymyxin-gramicidin] NEOSPORIN SOLN 1.75-10000-.025,1,
ofloxacin soln 0.3 %,1,
polymyxin b-trimethoprim soln 10000-0.1 unit/ml-%,1,
sulfacetamide sodium soln 10 %,1,
tobramycin soln 0.3 %,1,
TOBREX OINT 0.3 % [tobramycin (ophth)],2,
trifluridine soln 1 %,1,
ZYMAXID SOLN 0.5 % [gatifloxacin (ophth)],2,
[Sulfacetamide Sod-prednisolone] BLEPHAMIDE S.O.P. OINT 10-0.2 %,2,
BLEPHAMIDE SUSP 10-0.2 % [sulfacetamide sod- prednisolone],2,
CIPRODEX SUSP 0.3-0.1 % [ciprofloxacin- dexamethasone],2,
COLY-MYCIN S SUSP 3.3-3-10-0.5 MG/ML [neomycin- colistin-hc-thonzonium],2,
dexamethasone sodium phosphate soln 0.1 %,1,
diclofenac sodium soln 0.1 %,1,
flunisolide soln 25 mcg/act (0.025%),1,
fluorometholone susp 0.1 %,1,
flurbiprofen sodium soln 0.03 %,1,
fluticasone propionate susp 50 mcg/act,1,
FML FORTE SUSP 0.25 % [fluorometholone (ophth)],2,
FML OINT 0.1 % [fluorometholone (ophth)],2,
ketorolac tromethamine soln 0.4 %,1,
ketorolac tromethamine soln 0.5 %,1,
neomycin-polymyxin-dexameth oint 3.5-10000-0.1,1,
neomycin-polymyxin-dexameth susp 3.5-10000-0.1,1,
neomycin-polymyxin-hc soln 1 %,1,
neomycin-polymyxin-hc susp 3.5-10000-1,1,
OZURDEX IMPL 0.7 MG [dexamethasone (ophth)],4,MB
PRED MILD SUSP 0.12 % [prednisolone acetate,2,
prednisolone acetate susp 1 %,1,
prednisolone sodium phosphate soln 1 %,2,
RESTASIS EMUL 0.05 % [cyclosporine (ophth)],2,
RESTASIS MULTIDOSE EMUL 0.05 % [cyclosporine (ophth)],2,
RETISERT IMPL 0.59 MG [fluocinolone acetonide (ophth)],2,MB
sulfacetamide-prednisolone soln 10-0.23 %,1,
TOBRADEX OINT 0.3-0.1 % [tobramycin- dexamethasone],2,
ALOCRIL SOLN 2 % [nedocromil sodium (ophth)],2,
azelastine hcl soln 0.1 %,1,
cromolyn sodium soln 4 %,1,
olopatadine hcl soln 0.1 %,1,
acetazolamide er cp12 500 mg,1,
acetazolamide sodium solr 500 mg,1,MB
acetazolamide tabs 125 mg,1,
acetazolamide tabs 250 mg,1,
betaxolol hcl soln 0.5 %,1,
brimonidine tartrate soln 0.2 %,1,
dorzolamide hcl soln 2 %,1,
dorzolamide hcl-timolol mal soln 22.3-6.8 mg/ml,1,
latanoprost soln 0.005 %,1,
levobunolol hcl soln 0.5 %,1,
LUMIGAN SOLN 0.01 % [bimatoprost],2,
methazolamide tabs 25 mg,1,
methazolamide tabs 50 mg,1,
MIOCHOL-E SOLR 20 MG [acetylcholine chloride],2,MB
MIOSTAT SOLN 0.01 % [carbachol (ophth)],2,MB
PHOSPHOLINE IODIDE SOLR 0.125 % [echothiophate iodide],2,
pilocarpine hcl soln 1 %,1,
pilocarpine hcl soln 2 %,1,
pilocarpine hcl soln 4 %,1,
timolol maleate soln 0.25 %,1,
timolol maleate soln 0.5 %,1,
ACETIC ACID SOLN 2 % [acetic acid (otic)],1,
acetic acid-aluminum acetate soln 2 %,1,
apraclonidine hcl soln 0.5 %,1,
BEOVU SOLN 6 MG/0.05ML [brolucizumab-dbll],2,QL - 30 day(s)
BSS PLUS SOLN  [ophthalmic irrigation solution - intraocular],2,MB
BSS SOLN  [ophthalmic irrigation solution - intraocular],2,MB
EYLEA SOLN 2 MG/0.05ML [aflibercept],2,MB
EYLEA SOSY 2 MG/0.05ML [aflibercept],2,
HEALON5 INJ 23MG/ML  [sodium hyaluronate],2,MB
IOPIDINE SOLN 1 % [apraclonidine hcl],2,
JETREA SOLN 0.5 MG/0.2ML [ocriplasmin],2,MB
LACRISERT INST 5 MG [artificial tear insert],2,
LUCENTIS SOLN 0.3 MG/0.05ML [ranibizumab],4,"QL - 30 day(s),MB"
LUCENTIS SOLN 0.5 MG/0.05ML [ranibizumab],4,"QL - 30 day(s),LD,MB"
LUCENTIS SOSY 0.3 MG/0.05ML [ranibizumab],4,"QL - 30 day(s),MB"
LUCENTIS SOSY 0.5 MG/0.05ML [ranibizumab],4,"QL - 30 day(s),MB"
MACUGEN SOLN 0.3 MG [pegaptanib sodium],2,MB
PHOTREXA-PHOTREXA VISCOUS KIT SOSY 0.146 &0.146-20 % [riboflavin5-phos sod & riboflavin 5- phosphate sodium-dextran],2,
VISUDYNE SOLR 15 MG [verteporfin],2,MB
AKTEN GEL 3.5 % [lidocaine hcl (ophth)],2,
[Proparacaine Hcl] ALCAINE SOLN 0.5 %,2,
C-TOPICAL SOLN 4 % [cocaine hcl],2,
lidocaine viscous hcl soln 2 %,1,
proparacaine hcl soln 0.5 %,1,
TETRACAINE HCL SOLN 0.5 % [tetracaine hcl (ophth)],1,
TETRAVISC SOLN 0.5 % [tetracaine hcl (ophth)],2,
ATROPINE SULFATE OINT 1 % [atropine sulfate (ophthalmic)],2,
ATROPINE SULFATE SOLN 1 % [atropine sulfate (ophthalmic)],1,
[Cyclopentolate Hcl] CYCLOGYL SOLN 0.5 %,2,
[Cyclopentolate W/ Phenylephrine] CYCLOMYDRIL SOLN 0.2-1 %,2,
cyclopentolate hcl soln 1 %,1,
cyclopentolate hcl soln 2 %,1,
HOMATROPINE HBR SOLN 5 % [homatropine hbr],1,
tropicamide soln 0.5 %,1,
tropicamide soln 1 %,1,
naphazoline hcl soln 0.1 %,2,
PHENYLEPHRINE HCL SOLN 10 % [phenylephrine hcl (mydriatic)],1,
PHENYLEPHRINE HCL SOLN 2.5 % [phenylephrine hcl (mydriatic)],1,
GELUSIL CHEW 200-200-25 MG [alum & mag hydrox- simethicone],2,
balsalazide disodium caps 750 mg,1,
CANASA SUPP 1000 MG [mesalamine],2,
LIALDA TBEC 1.2 GM [mesalamine],2,
mesalamine enem 4 gm,1,
mesalamine tbec 1.2 gm,1,
PENTASA CPCR 250 MG [mesalamine],2,
PENTASA CPCR 500 MG [mesalamine],2,
diphenoxylate-atropine liqd 2.5-0.025 mg/5ml,2,
diphenoxylate-atropine tabs 2.5-0.025 mg,1,
PAREGORIC TINC 2 MG/5ML [paregoric],2,
PEPTIC RELIEF CHEW 262 MG [bismuth subsalicylate],1,
AKYNZEO CAPS 300-0.5 MG [netupitant- palonosetron],2,QL - 30 day(s)
DRONABINOL CAPS 10 MG [dronabinol],1,
DRONABINOL CAPS 2.5 MG [dronabinol],1,
DRONABINOL CAPS 5 MG [dronabinol],1,
EMEND CAPS 125 MG [aprepitant],2,QL - 30 day(s)
EMEND CAPS 40 MG [aprepitant],2,QL - 30 day(s)
EMEND CAPS 80 MG [aprepitant],2,QL - 30 day(s)
EMEND TRI-PACK CAPS 80 & 125 MG [aprepitant],2,QL - 30 day(s)
fosaprepitant dimeglumine solr 150 mg,1,MB
meclizine hcl tabs 25 mg,1,
ondansetron hcl soln 4 mg/2ml,1,
ondansetron hcl soln 4 mg/5ml,1,
ondansetron hcl soln 40 mg/20ml,1,MB
ondansetron hcl tabs 4 mg,1,
ondansetron hcl tabs 8 mg,1,
ondansetron tbdp 4 mg,1,
ondansetron tbdp 8 mg,1,
scopolamine pt72 1 mg/3days,1,
TRANSDERM-SCOP (1.5 MG) PT72 1 MG/3DAYS [scopolamine],2,
CARAFATE SUSP 1 GM/10ML [sucralfate],2,
cimetidine hcl soln 300 mg/5ml,1,
famotidine premixed soln 20-0.9 mg/50ml-%,2,MB
famotidine soln 20 mg/2ml,1,MB
famotidine soln 40 mg/4ml,1,MB
famotidine susr 40 mg/5ml,1,
famotidine tabs 20 mg,1,
famotidine tabs 40 mg,1,
misoprostol tabs 100 mcg,1,
misoprostol tabs 200 mcg,1,
omeprazole cpdr 10 mg,1,
omeprazole cpdr 20 mg,1,
omeprazole cpdr 40 mg,1,
pantoprazole sodium tbec 20 mg,1,
pantoprazole sodium tbec 40 mg,1,
PROTONIX SOLR 40 MG [pantoprazole sodium],2,MB
ranitidine hcl soln 150 mg/6ml,1,MB
ranitidine hcl soln 50 mg/2ml,1,MB
ranitidine hcl syrp 150 mg/10ml,1,
ranitidine hcl tabs 150 mg,1,
ranitidine hcl tabs 300 mg,1,
sucralfate tabs 1 gm,1,
AMITIZA CAPS 24 MCG [lubiprostone],2,
AMITIZA CAPS 8 MCG [lubiprostone],2,
CASCARA SAGRADA EXTR 1 GM/ML [cascara sagrada],2,
[Peg 3350-kcl-sod Bicarb-sod Chloride-sod Sulfate] GAVILYTE-G SOLR 236 GM,1,
GOLYTELY SOLR 236 GM [peg 3350-kcl-sod bicarb- sod chloride-sod sulfate],1,
peg 3350/electrolytes solr 240 gm,1,PREV
SORBITOL SOLN 70 % [sorbitol (laxative)],2,
URSO FORTE TABS 500 MG [ursodiol],2,
ursodiol tabs 250 mg,1,
CREON CPEP 12000 UNIT [pancrelipase (lipase- protease-amylase)],2,
CREON CPEP 24000-76000 UNIT [pancrelipase (lipase-protease-amylase)],2,
CREON CPEP 3000-9500 UNIT [pancrelipase (lipase- protease-amylase)],2,
CREON CPEP 36000 UNIT [pancrelipase (lipase- protease-amylase)],2,
CREON CPEP 6000 UNIT [pancrelipase (lipase- protease-amylase)],2,
ZENPEP CPEP 10000-32000 UNIT [pancrelipase (lipase-protease-amylase)],2,
ZENPEP CPEP 15000-47000 UNIT [pancrelipase (lipase-protease-amylase)],2,
ZENPEP CPEP 20000-63000 UNIT [pancrelipase (lipase-protease-amylase)],2,
ZENPEP CPEP 25000-79000 UNIT [pancrelipase (lipase-protease-amylase)],2,
ZENPEP CPEP 3000-14000 UNIT [pancrelipase (lipase-protease-amylase)],2,
ZENPEP CPEP 40000-126000 UNIT [pancrelipase (lipase-protease-amylase)],2,
ZENPEP CPEP 5000-24000 UNIT [pancrelipase (lipase-protease-amylase)],2,
metoclopramide hcl soln 5 mg/5ml,1,
metoclopramide hcl soln 5 mg/ml,1,MB
metoclopramide hcl tabs 10 mg,1,
metoclopramide hcl tabs 5 mg,1,
RIDAURA CAPS 3 MG [auranofin],2,
BAL IN OIL SOLN 100 MG/ML [dimercaprol],2,MB
CHEMET CAPS 100 MG [succimer],4,
deferasirox tabs 360 mg,1,QL - 30 day(s)
deferasirox tabs 90 mg,1,QL - 30 day(s)
deferoxamine mesylate solr 2 gm,1,MB
deferoxamine mesylate solr 500 mg,1,MB
DEPEN TITRATABS TABS 250 MG [penicillamine],4,
EXJADE TBSO 125 MG [deferasirox],4,QL - 30 day(s)
EXJADE TBSO 250 MG [deferasirox],4,QL - 30 day(s)
EXJADE TBSO 500 MG [deferasirox],4,QL - 30 day(s)
JADENU SPRINKLE PACK 180 MG [deferasirox],4,QL - 30 day(s)
JADENU SPRINKLE PACK 360 MG [deferasirox],4,QL - 30 day(s)
JADENU SPRINKLE PACK 90 MG [deferasirox],4,QL - 30 day(s)
JADENU TABS 180 MG [deferasirox],4,QL - 30 day(s)
JADENU TABS 360 MG [deferasirox],4,QL - 30 day(s)
JADENU TABS 90 MG [deferasirox],4,QL - 30 day(s)
ASMANEX (120 METERED DOSES) AEPB 220 MCG/INH [mometasone furoate (inhalation)],2,
ASMANEX (30 METERED DOSES) AEPB 110 MCG/INH [mometasone furoate (inhalation)],2,
ASMANEX (60 METERED DOSES) AEPB 220 MCG/INH [mometasone furoate (inhalation)],2,
ASMANEX HFA AERO 100 MCG/ACT [mometasone furoate (inhalation)],2,
ASMANEX HFA AERO 200 MCG/ACT [mometasone furoate (inhalation)],2,
betamethasone sod phos & acet susp 6 (3-3) mg/ml,1,MB
budesonide cpep 3 mg,1,
budesonide susp 0.25 mg/2ml,1,
budesonide susp 0.5 mg/2ml,1,
cortisone acetate tabs 25 mg,1,
dexamethasone elix 0.5 mg/5ml,1,
[Dexamethasone] DEXAMETHASONE INTENSOL CONC 1 MG/ML,2,
dexamethasone sodium phosphate soln 10 mg/ml,1,MB
dexamethasone sodium phosphate soln 20 mg/5ml,1,MB
dexamethasone soln 0.5 mg/5ml,1,
dexamethasone tabs 0.5 mg,1,
dexamethasone tabs 0.75 mg,1,
dexamethasone tabs 1 mg,2,
dexamethasone tabs 1.5 mg,1,
dexamethasone tabs 2 mg,2,
dexamethasone tabs 4 mg,1,
dexamethasone tabs 6 mg,1,
FLOVENT HFA AERO 44 MCG/ACT [fluticasone propionate hfa],2,
fludrocortisone acetate tabs 0.1 mg,1,
hydrocortisone tabs 10 mg,1,
hydrocortisone tabs 20 mg,1,
hydrocortisone tabs 5 mg,1,
KENALOG SUSP 10 MG/ML [triamcinolone acetonide],2,MB
KENALOG SUSP 40 MG/ML [triamcinolone acetonide],2,MB
MEDROL TABS 2 MG [methylprednisolone],2,
methylprednisolone acetate susp 40 mg/ml,1,MB
methylprednisolone acetate susp 80 mg/ml,1,MB
methylprednisolone sodium succ solr 1000 mg,1,MB
methylprednisolone sodium succ solr 125 mg,1,MB
methylprednisolone sodium succ solr 40 mg,1,MB
methylprednisolone tabs 16 mg,1,
methylprednisolone tabs 32 mg,1,
methylprednisolone tabs 4 mg,1,
methylprednisolone tabs 8 mg,1,
methylprednisolone tbpk 4 mg,1,
[Prednisolone] MILLIPRED TABS 5 MG,1,
prednisolone sodium phosphate soln 15 mg/5ml,1,
prednisolone sodium phosphate soln 6.7 (5 base) mg/5ml,1,
prednisolone soln 15 mg/5ml,1,
[Prednisone] PREDNISONE INTENSOL CONC 5 MG/ML,2,
prednisone soln 5 mg/5ml,2,
prednisone tabs 1 mg,1,
prednisone tabs 10 mg,1,
prednisone tabs 2.5 mg,1,
prednisone tabs 20 mg,1,
prednisone tabs 5 mg,1,
prednisone tabs 50 mg,1,
prednisone tbpk 10 mg (21),1,
prednisone tbpk 5 mg (21),1,
PULMICORT FLEXHALER AEPB 180 MCG/ACT [budesonide (inhalation)],2,
SOLU-CORTEF SOLR 100 MG [hydrocortisone sod succinate],2,MB
SOLU-CORTEF SOLR 1000 MG [hydrocortisone sod succinate],2,MB
SOLU-CORTEF SOLR 250 MG [hydrocortisone sod succinate],2,MB
SOLU-CORTEF SOLR 500 MG [hydrocortisone sod succinate],2,MB
SOLU-MEDROL SOLR 125 MG [methylprednisolone sod succ],2,MB
SOLU-MEDROL SOLR 500 MG [methylprednisolone sod succ],2,MB
ANDRODERM PT24 2 MG/24HR [testosterone],2,
ANDRODERM PT24 4 MG/24HR [testosterone],2,
[Methyltestosterone] ANDROID CAPS 10 MG,2,
[Fluoxymesterone] ANDROXY TABS 10 MG,2,
danazol caps 100 mg,1,
danazol caps 200 mg,1,
danazol caps 50 mg,1,
[Testosterone Cypionate] DEPO-TESTOSTERONE,2,MB
[Testosterone Cypionate] DEPO-TESTOSTERONE SOLN 200 MG/ML,2,MB
methyltestosterone tabs 10 mg,2,
oxandrolone tabs 2.5 mg,1,
testosterone cypionate soln 200 mg/ml,1,MB
testosterone enanthate soln 200 mg/ml,1,MB
testosterone gel 12.5 mg/act (1%),1,
acarbose tabs 100 mg,1,
acarbose tabs 25 mg,1,
acarbose tabs 50 mg,1,
BYDUREON BCISE AUIJ 2 MG/0.85ML [exenatide],2,
BYDUREON PEN 2 MG [exenatide],2,
glimepiride tabs 1 mg,1,
glimepiride tabs 2 mg,1,
glimepiride tabs 4 mg,1,
glipizide tabs 10 mg,1,
glipizide tabs 5 mg,1,
glipizide tb24 10 mg,1,
glipizide tb24 2.5 mg,1,
glipizide tb24 5 mg,1,
glipizide-metformin hcl tabs 2.5-250 mg,1,
glipizide-metformin hcl tabs 2.5-500 mg,1,
glipizide-metformin hcl tabs 5-500 mg,1,
glyburide tabs 1.25 mg,1,
glyburide tabs 2.5 mg,1,
glyburide tabs 5 mg,1,
HUMALOG MIX 50/50 KWIKPEN SUPN (50-50) 100 UNIT/ML [insulin lispro protamine & lispro],2,
HUMALOG MIX 50/50 SUSP (50-50) 100 UNIT/ML [insulin lispro protamine & lispro],2,
HUMALOG SOLN 100 UNIT/ML [insulin lispro],2,
HUMULIN 70/30 KWIKPEN SUPN (70-30) 100 UNIT/ML [insulin nph isophane & reg (human)],2,
HUMULIN 70/30 SUSP (70-30) 100 UNIT/ML [insulin nph isophane & reg (human)],2,
HUMULIN N KWIKPEN SUPN 100 UNIT/ML [insulin nph (human) (isophane)],2,
HUMULIN N SUSP 100 UNIT/ML [insulin nph (human) (isophane)],2,
HUMULIN R SOLN 100 UNIT/ML [insulin regular (human)],2,
HUMULIN R U-500 (CONCENTRATED) SOLN 500,2,
HUMULIN R U-500 KWIKPEN SOPN 500 UNIT/ML [insulin regular (human)],2,
JARDIANCE TABS 10 MG [empagliflozin],4,
JARDIANCE TABS 25 MG [empagliflozin],4,
LANTUS SOLN 100 UNIT/ML [insulin glargine],2,
metformin hcl er tb24 500 mg,1,
metformin hcl er tb24 750 mg,1,
metformin hcl tabs 1000 mg,1,
metformin hcl tabs 500 mg,1,
metformin hcl tabs 850 mg,1,
pioglitazone hcl tabs 15 mg,1,
pioglitazone hcl tabs 30 mg,1,
pioglitazone hcl tabs 45 mg,1,
SYMLINPEN 120 SOPN 2700 MCG/2.7ML [pramlintide acetate],2,
tolbutamide tabs 500 mg,2,
TRADJENTA TABS 5 MG [linagliptin],2,
VICTOZA SOPN 18 MG/3ML [liraglutide],2,
BAQSIMI TWO PACK POWD 3 MG/DOSE [glucagon],2,
GLUCAGEN HYPOKIT SOLR 1 MG [glucagon hcl (rdna)],2,MB
GLUCAGEN INJ 1MG      [glucagon hcl (rdna)],2,MB
GLUCAGON EMERGENCY KIT 1 MG [glucagon (rdna)],2,MB
[Norethindrone-eth Estradiol (triphasic)] ARANELLE TABS 0.5/1/0.5-35 MG-MCG,1,PREV
[Norgestrel & Ethinyl Estradiol] CRYSELLE-28 TABS 0.3-30 MG-MCG,1,PREV
drospirenone-ethinyl estradiol tabs 3-0.02 mg,1,PREV
drospirenone-ethinyl estradiol tabs 3-0.03 mg,1,PREV
[Levonorgestrel (emergency Oc)] ECONTRA EZ TABS 1.5 MG,1,PREV
ELLA TABS 30 MG [ulipristal acetate],2,PREV
[Etonogestrel-ethinyl Estradiol] ELURYNG RING 0.12- 0.015 MG/24HR,1,
JOLIVETTE TABS 0.35 MG [norethindrone (contraceptive)],1,PREV
[Norethin Acet & Estrad-fe] JUNEL FE 1.5/30 TABS 1.5- 30 MG-MCG,1,PREV
[Norethin Acet & Estrad-fe] JUNEL FE 1/20 TABS 1-20 MG-MCG,1,PREV
[Ethynodiol Diacet & Eth Estrad] KELNOR 1/50 TABS 1-,1,PREV
[Norethindrone Acet & Eth Estra] LOESTRIN 1/20 (21) TABS 1-20 MG-MCG,1,PREV
[Levonorgestrel & Eth Estradiol] LUTERA TABS 0.1-20 MG-MCG,1,PREV
MIRENA (52 MG) IUD 20 MCG/24HR [levonorgestrel (iud)],2,"PREV,MB"
[Norethindrone & Eth Estradiol] NECON 0.5/35 (28) TABS 0.5-35 MG-MCG,1,PREV
[Norethindrone-eth Estradiol (biphasic)] NECON 10/11 (28) TABS 35 MCG,2,PREV
NEXPLANON IMPL 68 MG [etonogestrel],2,MB
[Norethindrone & Eth Estradiol] NORTREL 1/35 (28) TABS 1-35 MG-MCG,1,
[Norethindrone-eth Estradiol (triphasic)] NORTREL 7/7/7 TABS 0.5/0.75/1-35 MG-MCG,1,PREV
NUVARING RING 0.12-0.015 MG/24HR [etonogestrel- ethinyl estradiol],2,PREV
[Norgestrel & Ethinyl Estradiol] OGESTREL TABS 0.5- 50 MG-MCG,2,PREV
[Levonorgestrel & Eth Estradiol] PORTIA-28 TABS 0.15- 30 MG-MCG,1,PREV
[Desogestrel & Ethinyl Estradiol] RECLIPSEN TABS 0.15-30 MG-MCG,1,PREV
[Norgestimate-ethinyl Estradiol] SPRINTEC 28 TABS 0.25-35 MG-MCG,1,PREV
[Norgestimate-ethinyl Estradiol (triphasic)] TRI-LO- SPRINTEC TABS 0.18/0.215/0.25 MG-25 MCG,1,PREV
[Norgestimate-ethinyl Estradiol (triphasic)] TRI- SPRINTEC TABS 0.18/0.215/0.25 MG-35 MCG,1,PREV
[Levonorgestrel-eth Estradiol (triphasic)] TRIVORA (28) TABS 50-30/75-40/ 125-30 MCG,1,PREV
[Norelgestromin-ethinyl Estradiol] XULANE PTWK 150- 35 MCG/24HR,2,PREV
[Ethynodiol Diacet & Eth Estrad] ZOVIA 1/35E (28) TABS 1-35 MG-MCG,1,PREV
CLIMARA PTWK 0.025 MG/24HR [estradiol],2,
CLIMARA PTWK 0.0375 MG/24HR [estradiol],2,
CLIMARA PTWK 0.05 MG/24HR [estradiol],2,
CLIMARA PTWK 0.06 MG/24HR [estradiol],2,
CLIMARA PTWK 0.075 MG/24HR [estradiol],2,
CLIMARA PTWK 0.1 MG/24HR [estradiol],2,
clomiphene citrate tabs 50 mg,1,
DELESTROGEN OIL 10 MG/ML [estradiol valerate],2,
DELESTROGEN OIL 20 MG/ML [estradiol valerate],2,
DELESTROGEN OIL 40 MG/ML [estradiol valerate],2,
[Estradiol Cypionate] DEPO-ESTRADIOL OIL 5 MG/ML,2,MB
EEMT HS TABS 0.625-1.25 MG [esterified estrogens & methyltestosterone],1,
EEMT TABS 1.25-2.5 MG [esterified estrogens & methyltestosterone],1,
[Estradiol Vaginal] ESTRACE CREA 0.1 MG/GM,2,
estradiol pttw 0.025 mg/24hr,1,
estradiol pttw 0.0375 mg/24hr,1,
estradiol pttw 0.05 mg/24hr,1,
estradiol pttw 0.075 mg/24hr,1,
estradiol pttw 0.1 mg/24hr,1,
estradiol ptwk 0.05 mg/24hr,1,
estradiol ptwk 0.075 mg/24hr,1,
estradiol ptwk 0.1 mg/24hr,1,
estradiol tabs 0.5 mg,1,
estradiol tabs 1 mg,1,
estradiol tabs 2 mg,1,
estradiol valerate oil 20 mg/ml,1,
estradiol valerate oil 40 mg/ml,1,
ESTRING RING 2 MG [estradiol vaginal],2,
"PREMARIN CREA 0.625 MG/GM [estrogens, conjugated vaginal]",2,
"PREMARIN SOLR 25 MG [estrogens, conjugated]",2,
raloxifene hcl tabs 60 mg,1,PREV
