Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
lidocaine topical ointment 5 %,Tier 2,ST: Prior prescription for Lidocaine in 120 days; QL (50 GM per 30 days)
lidocaine-aloe vera topical gel 0.5 %(Burn Relief with Aloe),Tier 1,
lidocaine-prilocaine topical cream 2.5-2.5 %,Tier 1,
"LIDOCARE TOPICAL ADHESIVE PATCH,MEDICATED 4 %",Tier 2,PA; QL (1 EA per 1 day)
REGENECARE HA TOPICAL GEL 2 %,Tier 1,
SANTYL TOPICAL OINTMENT 250 UNIT/GRAM,Tier 2,
"acitretin oral capsule 10 mg, 25 mg(Soriatane)",Tier 1,
acitretin oral capsule 17.5 mg,Tier 1,
COSENTYX (2 SYRINGES) SUBCUTANEOUS SYRINGE 150 MG/ML,Tier 4,PA; QL (2 ML per 28 days)
COSENTYX PEN (2 PENS) SUBCUTANEOUS PEN INJECTOR 150 MG/ML,Tier 4,PA; QL (2 ML per 28 days)
COSENTYX PEN SUBCUTANEOUS PEN INJECTOR 150 MG/ML,Tier 4,PA; QL (2 ML per 28 days)
COSENTYX SUBCUTANEOUS SYRINGE 150 MG/ML,Tier 4,PA; QL (2 ML per 28 days)
"methoxsalen oral capsule,liqd-filled,rapid rel(Oxsoralen Ultra) 10 mg",Tier 1,
calcipotriene scalp solution 0.005 %,Tier 2,
calcipotriene topical cream 0.005 %(Dovonex),Tier 2,
calcipotriene topical ointment 0.005 %(Calcitrene),Tier 2,
CALCITRENE TOPICAL OINTMENT 0.005 %,Tier 2,
calcitriol topical ointment 3 mcg/gram(Vectical),Tier 3,
pimecrolimus topical cream 1 %(Elidel),Tier 1,
"tacrolimus topical ointment 0.03 %, 0.1 %(Protopic)",Tier 1,
calcipotriene-betamethasone topical ointment(Taclonex) 0.005-0.064 %,Tier 2,
"alogliptin-metformin oral tablet 12.5-1,000 mg,(Kazano) 12.5-500 mg",Tier 2,"ST: Prior prescription for Janumet XR, Janumet, or Januvia in 120 days"
"JANUMET ORAL TABLET 50-1,000 MG, 50- 500 MG",Tier 2,QL (2 EA per 1 day)
"JANUMET XR ORAL TABLET, ER MULTIPHASE 24 HR 100-1,000 MG, 50-1,000 MG, 50-500 MG",Tier 2,QL (2 EA per 1 day)
"JENTADUETO ORAL TABLET 2.5-1,000 MG, 2.5-500 MG, 2.5-850 MG",Tier 2,QL (2 EA per 1 day)
"JENTADUETO XR ORAL TABLET, IR - ER, BIPHASIC 24HR 2.5-1,000 MG, 5-1,000 MG",Tier 2,QL (2 EA per 1 day)
"alogliptin-pioglitazone oral tablet 12.5-15 mg,(Oseni) 12.5-30 mg, 12.5-45 mg, 25-15 mg, 25-30 mg, 25-45 mg",Tier 2,"ST: Prior prescription for Janumet XR, Janumet, or Januvia in 120 days"
BYDUREON SUBCUTANEOUS PEN INJECTOR 2 MG/0.65 ML,Tier 3,QL (4 EA per 28 days)
"TRULICITY SUBCUTANEOUS PEN INJECTOR 0.75 MG/0.5 ML, 1.5 MG/0.5 ML",Tier 2,QL (2 ML per 28 days)
VICTOZA 2-PAK SUBCUTANEOUS PEN INJECTOR 0.6 MG/0.1 ML (18 MG/3 ML),Tier 2,QL (9 ML per 30 days)
VICTOZA 3-PAK SUBCUTANEOUS PEN INJECTOR 0.6 MG/0.1 ML (18 MG/3 ML),Tier 2,QL (9 ML per 30 days)
"FARXIGA ORAL TABLET 10 MG, 5 MG",Tier 3,QL (1 EA per 1 day)
"JARDIANCE ORAL TABLET 10 MG, 25 MG",Tier 2,QL (1 EA per 1 day)
"acarbose oral tablet 100 mg, 25 mg, 50 mg(Precose)",Tier 1,
"alogliptin oral tablet 12.5 mg, 25 mg, 6.25 mg(Nesina)",Tier 2,"ST: Prior prescription for Janumet XR, Janumet, or Januvia in 120 days"
"JANUVIA ORAL TABLET 100 MG, 25 MG, 50 MG",Tier 2,QL (1 EA per 1 day)
"NESINA ORAL TABLET 12.5 MG, 25 MG, 6.25 MG",Tier 2,"ST: Prior prescription for Janumet XR, Janumet, or Januvia in 120 days"
TRADJENTA ORAL TABLET 5 MG,Tier 2,QL (1 EA per 1 day)
"glimepiride oral tablet 1 mg, 2 mg, 4 mg(Amaryl)",Tier 1,
"glipizide oral tablet 10 mg, 5 mg(Glucotrol)",Tier 1,
"glipizide oral tablet extended release 24hr 10(Glucotrol XL) mg, 2.5 mg, 5 mg",Tier 1,
"glyburide micronized oral tablet 1.5 mg, 3 mg,(Glynase) 6 mg",Tier 1,
"glyburide oral tablet 1.25 mg, 2.5 mg, 5 mg",Tier 1,
"nateglinide oral tablet 120 mg, 60 mg(Starlix)",Tier 1,
repaglinide oral tablet 0.5 mg,Tier 1,
"repaglinide oral tablet 1 mg, 2 mg(Prandin)",Tier 1,
"tolazamide oral tablet 250 mg, 500 mg",Tier 1,
tolbutamide oral tablet 500 mg,Tier 1,
"AVANDIA ORAL TABLET 2 MG, 4 MG",Tier 2,
"pioglitazone oral tablet 15 mg, 30 mg, 45 mg(Actos)",Tier 1,
"GLYXAMBI ORAL TABLET 10-5 MG, 25-5 MG",Tier 2,QL (1 EA per 1 day)
"metformin oral tablet 1,000 mg, 500 mg, 850(Glucophage) mg",Tier 1,
"metformin oral tablet extended release 24 hr(Glucophage XR) 500 mg, 750 mg",Tier 1,
"glipizide-metformin oral tablet 2.5-250 mg, 2.5- 500 mg, 5-500 mg",Tier 1,
"glyburide-metformin oral tablet 1.25-250 mg, 2.5-500 mg, 5-500 mg",Tier 1,
"pioglitazone-glimepiride oral tablet 30-2 mg,(DUETACT) 30-4 mg",Tier 1,
"SYNJARDY ORAL TABLET 12.5-1,000 MG, 12.5-500 MG, 5-1,000 MG, 5-500 MG",Tier 2,QL (2 EA per 1 day)
"XIGDUO XR ORAL TABLET, IR - ER, BIPHASIC 24HR 10-1,000 MG, 10-500 MG, 2.5-1,000 MG, 5-500 MG",Tier 3,QL (1 EA per 1 day)
"XIGDUO XR ORAL TABLET, IR - ER, BIPHASIC 24HR 5-1,000 MG",Tier 3,QL (2 EA per 1 day)
"pioglitazone-metformin oral tablet 15-500 mg,(Actoplus MET) 15-850 mg",Tier 1,
FREESTYLE INSULINX STRIP,$0,
FREESTYLE INSULINX TEST STRIPS STRIP,$0,
FREESTYLE LITE STRIPS STRIP,$0,
FREESTYLE PRECISION NEO STRIPS STRIP,$0,
FREESTYLE TEST STRIP,$0,
PRECISION XTRA TEST STRIP,$0,
2TEK CONTROL (HIGH-NORMAL) SOLUTION,Tier 1,
ACCU-CHEK AVIVA CONTROL SOLN SOLUTION,Tier 1,
ACCU-CHEK COMPACT PLUS CONTROL SOLUTION,Tier 1,
ACCU-CHEK FASTCLIX LANCING DEV KIT,Tier 1,
ACCU-CHEK GUIDE L1-L2 CTRL SOL SOLUTION,Tier 1,
ACCU-CHEK MULTICLIX LANCET KIT,Tier 1,
ACCU-CHEK SMARTVIEW CONTRL SOL SOLUTION,Tier 1,
ACCU-CHEK SOFT DEV LANCETS KIT,Tier 1,
ACCUTREND GLUCOSE CONTROL SOLUTION,Tier 1,
ADJUSTABLE LANCING DEVICE,Tier 1,
ADVANCED LANCING DEVICE KIT,Tier 1,
ADVOCATE CONTROL SOLUTION HIGH SOLUTION,Tier 1,
ADVOCATE LANCING DEVICE,Tier 1,
ADVOCATE LOW CONTROL SOLUTION,Tier 1,
ADVOCATE RAPID-SAFE LANCING,Tier 1,
ADVOCATE REDI-CODE+ CTRL HIGH SOLUTION,Tier 1,
ADVOCATE REDI-CODE+ CTRL LOW SOLUTION,Tier 1,
AGAMATRIX CONTROL HIGH SOLUTION,Tier 1,
AGAMATRIX CONTROL NORM-HI SOLUTION,Tier 1,
ALTERNATE SITE LANCING DEVICE,Tier 1,
AQUA LANCE LANCING DEVICE,Tier 1,
ASSURE 4 CONTROL SOLUTION COMBO PACK,Tier 1,
ASSURE DOSE NORMAL CONTROL SOLUTION,Tier 1,
ASSURE DOSE NORM-HI CONTROL SOLUTION,Tier 1,
ASSURE PRISM CONTROL 1-2 SOLN SOLUTION,Tier 1,
AUTO-LANCET MINI,Tier 1,
AUTOLET IMPRESSION LANC DEV KIT,Tier 1,
AUTOLET LANCING DEVICE,Tier 1,
AUTOLET PLUS LANCING DEVICE,Tier 1,
"blood glucose contrl hi,normal solution(2Tek Control (High- Normal))",Tier 1,
"blood glucose control, normal solution(Accu-Chek SmartView Contrl Sol)",Tier 1,
"blood glucose ctl high,nml,low solution(Myglucohealth Control Solution)",Tier 1,
"BREEZE 2 CONTROL SOLUTION, LOW SOLUTION",Tier 1,
"BREEZE 2 CONTROL SOLUTION, NML SOLUTION",Tier 1,
"BREEZE 2 CONTROL SOLUTION,HIGH SOLUTION",Tier 1,
CAREONE LANCING DEVICE,Tier 1,
CARESENS CONTROL A AND B SOLUTION,Tier 1,
CARESENS CONTROL A NORMAL SOLUTION,Tier 1,
CARETOUCH LANCING DEVICE,Tier 1,
CHOICE DM CLARUS NORM CONTROL SOLUTION,Tier 1,
CLEVER CHOICE LEVEL 1 CONTROL SOLUTION,Tier 1,
CLEVER CHOICE LEVEL 2 CONTROL SOLUTION,Tier 1,
CLEVER CHOICE LEVEL 3 CONTROL SOLUTION,Tier 1,
"CONTOUR CONTROL SOLUTION, HIGH SOLUTION",Tier 1,
"CONTOUR CONTROL SOLUTION, LOW SOLUTION",Tier 1,
"CONTOUR CONTROL SOLUTION, NML SOLUTION",Tier 1,
CONTOUR NEXT LEV 1 CONTROL SOL SOLUTION,Tier 1,
CONTOUR NEXT LEV 2 CONTROL SOL SOLUTION,Tier 1,
COOL CONTROL A SOLUTION SOLUTION,Tier 1,
COOL CONTROL B SOLUTION SOLUTION,Tier 1,
DIATRUE CONTROL SOLN NORMAL SOLUTION,Tier 1,
DIATRUE CONTROL SOLUTION HIGH SOLUTION,Tier 1,
DIATRUE CONTROL SOLUTION LOW SOLUTION,Tier 1,
DROPLET LANCING DEVICE,Tier 1,
EASY MINI EJECT LANCING DEVICE,Tier 1,
EASY PLUS II HIGH CONTROL SOLUTION,Tier 1,
EASY PLUS II LOW CONTROL SOLUTION,Tier 1,
EASY STEP HIGH CONTROL SOLN SOLUTION,Tier 1,
EASY STEP LOW CONTROL SOLUTION SOLUTION,Tier 1,
EASY STEP NORMAL CONTROL SOLN SOLUTION,Tier 1,
EASY TALK HIGH CONTROL SOLUTION,Tier 1,
EASY TALK LOW CONTROL SOLUTION,Tier 1,
EASY TOUCH HIGH-LOW CONTROL SOLUTION,Tier 1,
EASY TOUCH LANCING DEVICE,Tier 1,
EASY TRAK HIGH CONTROL SOLUTION,Tier 1,
EASY TRAK LOW CONTROL SOLUTION,Tier 1,
EASYGLUCO PLUS NORMAL CONTROL SOLUTION,Tier 1,
EASYMAX 15 LEVEL 1 SOLUTION,Tier 1,
EASYMAX 15 LEVEL 2 SOLUTION,Tier 1,
EASYMAX LOW CONTROL SOLUTION,Tier 1,
EASYMAX NORMAL CONTROL SOLUTION,Tier 1,
ELEMENT COMPACT HIGH CONTROL SOLUTION,Tier 1,
ELEMENT COMPACT NORMAL CONTROL SOLUTION,Tier 1,
ELEMENT HIGH CONTROL SOLUTION,Tier 1,
ELEMENT LOW CONTROL SOLUTION,Tier 1,
ELEMENT NORMAL CONTROL SOLUTION,Tier 1,
EMBRACE EVO LEVEL 1 SOLUTION,Tier 1,
EMBRACE GLUCOSE CONTROL HIGH SOLUTION,Tier 1,
EMBRACE GLUCOSE CONTROL LOW SOLUTION,Tier 1,
EMBRACE PRO SOLUTION,Tier 1,
EMBRACE TALK CONTROL-HIGH (L2) SOLUTION,Tier 1,
EMBRACE TALK CONTROL-LOW (L1) SOLUTION,Tier 1,
EVENCARE G2 SOLUTION,Tier 1,
EVENCARE G3 CONTROL SOLUTION,Tier 1,
EVENCARE MINI GLUCOSE CONTROL SOLUTION,Tier 1,
"EVENCARE PROVIEW CONTROL-L2,L3 SOLUTION",Tier 1,
EVENCARE SOLUTION,Tier 1,
EVOLUTION NORMAL CONTROL SOLUTION,Tier 1,
EZ SMART CONTROL SOLUTION,Tier 1,
FORA HIGH CONTROL SOLUTION,Tier 1,
FORA LANCING DEVICE,Tier 1,
FORA LOW CONTROL SOLUTION,Tier 1,
FORA NORMAL CONTROL SOLUTION,Tier 1,
FORACARE GDH HIGH CONTROL SOLUTION,Tier 1,
FORACARE GDH LOW CONTROL SOLUTION,Tier 1,
FORACARE GDH NORMAL CONTROL SOLUTION,Tier 1,
FORTISCARE HIGH SOLUTION,Tier 1,
FORTISCARE LOW SOLUTION,Tier 1,
FORTISCARE NORMAL SOLUTION,Tier 1,
FREESTYLE CONTROL SOLUTION,Tier 1,
FREESTYLE FREEDOM LITE KIT,$0,
FREESTYLE INSULINX,$0,
FREESTYLE LITE METER KIT,$0,
GE100 CONTROL SOLUTION NORMAL SOLUTION,Tier 1,
GLUCOCARD 01 HI-NORMAL CONTROL SOLUTION,Tier 1,
GLUCOCARD 01 NORMAL CONTROL SOLUTION,Tier 1,
GLUCOCARD EXPRESSION SOLUTION,Tier 1,
GLUCOCARD SHINE SOLUTION,Tier 1,
GLUCOCOM CONTROL HIGH SOLUTION,Tier 1,
GLUCOCOM CONTROL NORMAL SOLUTION,Tier 1,
GLUCOSE CONTROL SOLUTION,Tier 1,
GLUCOSE KETONE CONTROL SOLN SOLUTION,Tier 1,
"HARMONY CONTROL L1,L3 SOLUTION",Tier 1,
HEALTHPRO HIGH-LOW CONTROL SOLUTION,Tier 1,
HEALTHY ACCENTS AUTOLET,Tier 1,
HYPOLANCE AST LANCING KIT,Tier 1,
INCONTROL LANCING DEVICE,Tier 1,
INFINITY CONTROL SOLUTION HIGH SOLUTION,Tier 1,
INFINITY CONTROL SOLUTION LOW SOLUTION,Tier 1,
INFINITY CONTROL SOLUTION NORM SOLUTION,Tier 1,
INFINITY VOICE CTRL SOLN-LVL 2 SOLUTION,Tier 1,
lancing device(Adjustable Lancing Device),Tier 1,
LANCING DEVICE WITH LANCETS,Tier 1,
lancing device with lancets kit(Accu-Chek FastClix Lancing Dev),Tier 1,
LANCING SYSTEM,Tier 1,
LANZO LANCING DEVICE KIT,Tier 1,
LITE TOUCH LANCING DEVICE,Tier 1,
MEDISENSE COMBO PACK,Tier 1,
MEDISENSE CONTROLS 1-HI 1-LO COMBO PACK,Tier 1,
MEDISENSE GLUCOSE KETONE COMBO PACK,Tier 1,
MEDISENSE MID CONTROL SOLUTION,Tier 1,
MEDPOINT NORMAL CONTROL SOLUTION,Tier 1,
METER-CHECK SOLUTION,Tier 1,
MICRODOT HIGH-LOW CONTROL SOLUTION,Tier 1,
MICRODOT NORMAL CONTROL SOLUTION,Tier 1,
MICROLET 2 LANCING DEVICE KIT,Tier 1,
MICROLET NEXT LANCING DEVICE KIT,Tier 1,
MINI LANCING DEVICE,Tier 1,
MULTI-LANCET DEVICE 2 KIT,Tier 1,
MYGLUCOHEALTH CONTROL SOLUTION SOLUTION,Tier 1,
NOVA MAX GLUCOSE CONTROL SOLUTION,Tier 1,
NOVAMAX PLUS GLU-KET SOLUTION,Tier 1,
ON CALL EXPRESS CONTROL SOLUTION,Tier 1,
ON CALL LANCING DEVICE,Tier 1,
ON CALL PLUS CONTROL SOLUTION,Tier 1,
ON CALL PLUS LANCING DEVICE,Tier 1,
ON CALL VIVID CONTROL SOLUTION,Tier 1,
ONETOUCH DELICA LANC DEVICE KIT,Tier 1,
"ONETOUCH SURESOFT LANCING DEV 18 GAUGE, 21 GAUGE",Tier 1,
ONETOUCH ULTRA CONTROL SOLUTION,Tier 1,
ONETOUCH VERIO HIGH CONTROL SOLUTION,Tier 1,
ONETOUCH VERIO MID CONTROL SOLUTION,Tier 1,
OPTUMRX SOLUTION,Tier 1,
PRECISION GLUCOSE CONTROL SOLN COMBO PACK,Tier 1,
PRECISION GLUCOSE/KETONE CONTR COMBO PACK,Tier 1,
PRECISION XTRA MONITOR,$0,
"PRODIGY CONTROL SOLUTION, LOW SOLUTION",Tier 1,
"PRODIGY CONTROL SOLUTION,HIGH SOLUTION",Tier 1,
PRODIGY LANCING DEVICE,Tier 1,
REFUAH PLUS GLUCOSE CONTROL SOLUTION,Tier 1,
RELIAMED MINI LANCING DEVICE,Tier 1,
RIGHTEST CONTROL SOLUTION HIGH SOLUTION,Tier 1,
RIGHTEST CONTROL SOLUTION NORM SOLUTION,Tier 1,
RIGHTEST GC250S CNTRL SOL NORM SOLUTION,Tier 1,
RIGHTEST GD500 LANCING DEVICE,Tier 1,
SMARTDIABETES VANTAGE,Tier 1,
SMARTEST CONTROL SOLUTION,Tier 1,
"SOLUS V2 CONTROL SOLUTION, LOW SOLUTION",Tier 1,
"SOLUS V2 CONTROL SOLUTION,HIGH SOLUTION",Tier 1,
SOLUS V2 LANCING DEVICE KIT,Tier 1,
SURE COMFORT LANCING PEN,Tier 1,
SUREFLEX DEVICE WITH LANCETS KIT,Tier 1,
SUREFLEX LANCING DEVICE,Tier 1,
SURE-TEST EASYPLUS MINI SOLUTION,Tier 1,
TD GOLD LEVEL 1 CONTROL SOLUTION,Tier 1,
TD GOLD LEVEL 2 CONTROL SOLUTION,Tier 1,
TD GOLD LEVEL 3 CONTROL SOLUTION,Tier 1,
TELCARE CONTROL SOLUTION,Tier 1,
TRUE METRIX LEVEL 1 SOLUTION,Tier 1,
TRUE METRIX LEVEL 2 SOLUTION,Tier 1,
TRUE METRIX LEVEL 3 SOLUTION,Tier 1,
TRUECONTROL LEVEL 0 SOLUTION,Tier 1,
TRUECONTROL LEVEL 1 SOLUTION,Tier 1,
TRUEDRAW LANCING DEVICE,Tier 1,
ULTI-LANCE,Tier 1,
ULTI-LANCE KIT,Tier 1,
ULTRATRAK HIGH-LOW CONTROL SOLUTION,Tier 1,
ULTRATRAK NORMAL CONTROL SOLUTION,Tier 1,
ULTRATRAK ULTIMATE SOLUTION,Tier 1,
"UNISTIK 2 NORMAL LANCET,DEVICE KIT",Tier 1,
UNISTRIP HIGH CONTROL SOLUTION,Tier 1,
UNISTRIP LOW CONTROL SOLUTION,Tier 1,
VERASENS CONTROL SOLN-LEVEL 1 SOLUTION,Tier 1,
V-GO 20 DEVICE,Tier 2,QL (1 EA per 1 day)
V-GO 30 DEVICE,Tier 2,QL (1 EA per 1 day)
V-GO 40 DEVICE,Tier 2,QL (1 EA per 1 day)
VIVAGUARD INO CONTROL SOLUTION SOLUTION,Tier 1,
WAVESENSE CONTROL SOLUTION SOLUTION,Tier 1,
REGRANEX TOPICAL GEL 0.01 %,Tier 2,QL (30 GM per 1 FILL)
GLUCAGEN HYPOKIT INJECTION RECON SOLN 1 MG,Tier 2,
GLUCAGON EMERGENCY KIT (HUMAN) INJECTION RECON SOLN 1 MG,Tier 2,
HUMALOG KWIKPEN INSULIN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML,Tier 2,BRAND COVERED AT GENERIC COPAY
HUMALOG KWIKPEN INSULIN SUBCUTANEOUS INSULIN PEN 200 UNIT/ML (3 ML),Tier 2,
HUMALOG MIX 50-50 INSULN U-100 SUBCUTANEOUS SUSPENSION 100 UNIT/ML (50-50),Tier 2,
HUMALOG MIX 50-50 KWIKPEN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (50-50),Tier 2,
HUMALOG MIX 75-25 KWIKPEN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (75-25),Tier 2,
HUMALOG MIX 75-25(U-100)INSULN SUBCUTANEOUS SUSPENSION 100 UNIT/ML (75-25),Tier 2,
HUMALOG U-100 INSULIN SUBCUTANEOUS CARTRIDGE 100 UNIT/ML,Tier 2,
HUMALOG U-100 INSULIN SUBCUTANEOUS SOLUTION 100 UNIT/ML,Tier 2,BRAND COVERED AT GENERIC COPAY
HUMULIN 70/30 U-100 INSULIN SUBCUTANEOUS SUSPENSION 100 UNIT/ML (70-30),Tier 2,
HUMULIN 70/30 U-100 KWIKPEN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (70-30),Tier 2,
HUMULIN N NPH INSULIN KWIKPEN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (3 ML),Tier 2,
HUMULIN N NPH U-100 INSULIN SUBCUTANEOUS SUSPENSION 100 UNIT/ML,Tier 2,
HUMULIN R REGULAR U-100 INSULN INJECTION SOLUTION 100 UNIT/ML,Tier 2,
HUMULIN R U-500 (CONC) INSULIN SUBCUTANEOUS SOLUTION 500 UNIT/ML,Tier 2,
HUMULIN R U-500 (CONC) KWIKPEN SUBCUTANEOUS INSULIN PEN 500 UNIT/ML (3 ML),Tier 2,
LANTUS SOLOSTAR U-100 INSULIN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (3 ML),Tier 2,
LANTUS U-100 INSULIN SUBCUTANEOUS SOLUTION 100 UNIT/ML,Tier 2,
LEVEMIR FLEXTOUCH U-100 INSULN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (3 ML),Tier 3,
LEVEMIR U-100 INSULIN SUBCUTANEOUS SOLUTION 100 UNIT/ML,Tier 3,
NOVOLIN 70/30 U-100 INSULIN SUBCUTANEOUS SUSPENSION 100 UNIT/ML (70-30),Tier 3,
NOVOLIN 70-30 FLEXPEN U-100 SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (70-30),Tier 2,
NOVOLIN N NPH U-100 INSULIN SUBCUTANEOUS SUSPENSION 100 UNIT/ML,Tier 3,
NOVOLIN R REGULAR U-100 INSULN INJECTION SOLUTION 100 UNIT/ML,Tier 3,
NOVOLOG FLEXPEN U-100 INSULIN SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (3 ML),Tier 3,
NOVOLOG MIX 70-30 U-100 INSULN SUBCUTANEOUS SOLUTION 100 UNIT/ML (70-30),Tier 3,
NOVOLOG MIX 70-30FLEXPEN U-100 SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (70-30),Tier 3,
NOVOLOG PENFILL U-100 INSULIN SUBCUTANEOUS CARTRIDGE 100 UNIT/ML,Tier 3,
NOVOLOG U-100 INSULIN ASPART SUBCUTANEOUS SOLUTION 100 UNIT/ML,Tier 3,
TOUJEO SOLOSTAR U-300 INSULIN SUBCUTANEOUS INSULIN PEN 300 UNIT/ML (1.5 ML),Tier 2,
TRESIBA FLEXTOUCH U-100 SUBCUTANEOUS INSULIN PEN 100 UNIT/ML (3 ML),Tier 3,
TRESIBA FLEXTOUCH U-200 SUBCUTANEOUS INSULIN PEN 200 UNIT/ML (3 ML),Tier 3,
DIASTIX STRIP,Tier 1,
NO-STICK GLUCOSE STRIP,Tier 1,
KETO-DIASTIX STRIP,Tier 1,
fluocinolone acetonide oil otic (ear) drops 0.01(DermOtic Oil) %,Tier 1,
acetic acid otic (ear) solution 2 %,Tier 1,
hydrocortisone-acetic acid otic (ear) drops 1-2 %,Tier 1,
ciprofloxacin hcl otic (ear) dropperette 0.2 %(Cetraxal),Tier 2,
"COLY-MYCIN S OTIC (EAR) DROPS,SUSPENSION 3.3-3-10-0.5 MG/ML",Tier 2,
"CORTISPORIN-TC OTIC (EAR) DROPS,SUSPENSION 3.3-3-10-0.5 MG/ML",Tier 2,
"neomycin-polymyxin-hc otic (ear) drops,suspension 3.5-10,000-1 mg/ml-unit/ml- %",Tier 1,
"neomycin-polymyxin-hc otic (ear) solution 3.5- 10,000-1 mg/ml-unit/ml-%",Tier 1,
ofloxacin otic (ear) drops 0.3 %,Tier 1,
"CIPRODEX OTIC (EAR) DROPS,SUSPENSION 0.3-0.1 %",Tier 2,
AURYXIA ORAL TABLET 210 MG IRON,Tier 3,
calcium acetate oral capsule 667 mg,Tier 1,
calcium acetate oral tablet 667 mg(Calphron),Tier 1,
CALPHRON ORAL TABLET 667 MG,Tier 1,
"FOSRENOL ORAL POWDER IN PACKET 1,000 MG, 750 MG",Tier 2,
"lanthanum oral tablet,chewable 1,000 mg, 500(Fosrenol) mg, 750 mg",Tier 2,
PHOSLYRA ORAL SOLUTION 667 MG (169 MG CALCIUM)/5 ML,Tier 2,
"sevelamer carbonate oral powder in packet(Renvela) 0.8 gram, 2.4 gram",Tier 2,
sevelamer carbonate oral tablet 800 mg(Renvela),Tier 2,
sodium polystyrene sulfonate oral powder,Tier 1,
sodium polystyrene sulfonate oral suspension 15 gram/60 ml,Tier 1,
"sodium polystyrene sulfonate rectal enema 30 gram/120 ml, 50 gram/200 ml",Tier 1,
SPS (WITH SORBITOL) ORAL SUSPENSION 15-20 GRAM/60 ML,Tier 1,
SPS (WITH SORBITOL) RECTAL ENEMA 30- 40 GRAM/120 ML,Tier 1,
"EFFER-K ORAL TABLET, EFFERVESCENT 25 MEQ",Tier 1,
"KLOR-CON M10 ORAL TABLET,ER PARTICLES/CRYSTALS 10 MEQ",Tier 1,
"KLOR-CON M15 ORAL TABLET,ER PARTICLES/CRYSTALS 15 MEQ",Tier 2,
"KLOR-CON M20 ORAL TABLET,ER PARTICLES/CRYSTALS 20 MEQ",Tier 1,
"KLOR-CON SPRINKLE ORAL CAPSULE, EXTENDED RELEASE 8 MEQ",Tier 1,
"potassium chloride oral capsule, extended release 10 meq",Tier 1,
"potassium chloride oral capsule, extended(Klor-Con Sprinkle) release 8 meq",Tier 1,
potassium chloride oral packet 20 meq(Klor-Con),Tier 1,
"potassium chloride oral tablet extended(K-Tab) release 10 meq, 20 meq, 8 meq",Tier 1,
"potassium chloride oral tablet,er(Klor-Con M10) particles/crystals 10 meq",Tier 1,
"potassium chloride oral tablet,er(Klor-Con M20) particles/crystals 20 meq",Tier 1,
"tadalafil oral tablet 2.5 mg, 5 mg(Cialis)",Tier 4,PA
BRAVELLE INJECTION RECON SOLN 75 UNIT,Tier 6,
"GONAL-F RFF REDI-JECT SUBCUTANEOUS PEN INJECTOR 300/0.5 UNIT/ML, 450/0.75 UNIT/ML, 900/1.5 UNIT/ML",Tier 6,
GONAL-F RFF SUBCUTANEOUS RECON SOLN 75 UNIT,Tier 6,
OVIDREL SUBCUTANEOUS SYRINGE 250 MCG/0.5 ML,Tier 6,
DDAVP NASAL SOLUTION 0.1 MG/ML (REFRIGERATE),Tier 3,
desmopressin injection solution 4 mcg/ml(DDAVP),Tier 1,
desmopressin nasal spray with pump 10(DDAVP) mcg/spray (0.1 ml),Tier 1,
"desmopressin nasal spray,non-aerosol 10 mcg/spray (0.1 ml)",Tier 1,
"desmopressin oral tablet 0.1 mg, 0.2 mg(DDAVP)",Tier 1,
"STIMATE NASAL SPRAY,NON-AEROSOL 150 MCG/SPRAY (0.1 ML)",Tier 2,
FORTEO SUBCUTANEOUS PEN INJECTOR 20 MCG/DOSE - 600 MCG/2.4 ML,Tier 4,PA; QL (2.4 ML per 28 days)
"alendronate oral tablet 10 mg, 35 mg, 5 mg",Tier 1,
alendronate oral tablet 40 mg,Tier 2,
alendronate oral tablet 70 mg(Fosamax),Tier 1,
"calcitonin (salmon) nasal spray,non-aerosol 200 unit/actuation",Tier 1,
"etidronate disodium oral tablet 200 mg, 400 mg",Tier 1,
ibandronate oral tablet 150 mg(Boniva),Tier 1,
MIACALCIN INJECTION SOLUTION 200 UNIT/ML,Tier 4,
raloxifene oral tablet 60 mg(Evista),Tier 1,"AG: IF FEMALE >= 35 YEARS, COPAY=$0"
"risedronate oral tablet 150 mg, 35 mg, 5 mg(Actonel)",Tier 1,
risedronate oral tablet 30 mg,Tier 1,
"cinacalcet oral tablet 30 mg, 60 mg, 90 mg(Sensipar)",Tier 4,QL (2 EA per 1 day)
"SOMAVERT SUBCUTANEOUS RECON SOLN 10 MG, 15 MG, 20 MG, 25 MG, 30 MG",Tier 4,PA
"NORDITROPIN FLEXPRO SUBCUTANEOUS PEN INJECTOR 10 MG/1.5 ML (6.7 MG/ML), 15 MG/1.5 ML (10 MG/ML), 30 MG/3 ML (10 MG/ML), 5 MG/1.5 ML (3.3 MG/ML)",Tier 4,PA
